,transaction_id,user_id,genero,linea_tc,interes_tc,monto,fecha,hora,establecimiento,ciudad,status_txn,is_prime,dcto,cashback,fraude,anio,marca,proveedor
19495,19496,358,M,39000,55,603.33,23/01/20,1,Abarrotes,Guadalajara,Aceptada,False,30.17,18.1,False,2019,Motorola,Movistar
19496,19497,417,M,26000,51,831.1,23/01/20,1,Abarrotes,Ciudad de México,Aceptada,False,0.0,24.93,False,2019,Apple,Telcel
19497,19498,546,F,68000,63,415.58,23/01/20,1,Farmacia,Nezahualcóyotl,Aceptada,False,0.0,12.47,False,2015,Samsung,Movistar
19498,19499,947,F,90000,40,793.32,23/01/20,1,Tienda departamental,Monterrey,Aceptada,False,0.0,23.8,False,2021,Huawei,Telcel
19499,19500,1026,F,49000,62,606.41,23/01/20,1,Tienda departamental,Guadalajara,Aceptada,False,0.0,42.45,False,2020,Samsung,ATT
19500,19501,1124,M,96000,48,263.4,23/01/20,1,Compra en línea,Nezahualcóyotl,Aceptada,True,0.0,7.9,False,2018,Huawei,Telcel
19501,19502,1480,M,31000,58,180.51,23/01/20,1,Tienda departamental,Guadalajara,Aceptada,False,0.0,5.42,False,2020,Apple,Movistar
19502,19503,1514,M,80000,64,438.99,23/01/20,1,Tienda departamental,Guadalajara,Rechazada,False,21.95,13.17,False,2018,Samsung,Telcel
19503,19504,1673,M,73000,34,609.06,23/01/20,1,Compra en línea,Tijuana,Aceptada,False,30.45,18.27,False,2020,Motorola,ATT
19504,19505,1972,M,88000,62,317.04,23/01/20,1,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,9.51,False,2018,Huawei,ATT
19505,19506,2241,F,38000,36,1.0,23/01/20,1,Unknown,Monterrey,Aceptada,True,0.0,0.03,False,2019,Huawei,Telcel
19506,19507,2739,M,32000,37,255.24,23/01/20,1,Tienda departamental,Nezahualcóyotl,Aceptada,False,12.76,7.66,False,2019,Motorola,Movistar
19507,19508,2739,M,32000,37,216.24,23/01/20,1,Compra en línea,Nezahualcóyotl,Aceptada,False,10.81,6.49,False,2019,Motorola,Movistar
19508,19509,2942,M,87000,59,178.71,23/01/20,1,Tienda departamental,Guadalajara,Aceptada,False,0.0,5.36,False,2019,Huawei,Movistar
19509,19510,2973,M,26000,60,474.35,23/01/20,1,Supermercado,Guadalajara,Aceptada,True,0.0,14.23,False,2019,Samsung,ATT
19510,19511,3093,F,35000,59,140.47,23/01/20,1,Supermercado,Ciudad de México,Aceptada,False,0.0,4.21,False,2019,Apple,Movistar
19511,19512,3114,M,33000,61,461.58,23/01/20,1,Unknown,Guadalajara,Aceptada,False,0.0,13.85,False,2020,Huawei,ATT
19512,19513,3856,M,98000,46,594.77,23/01/20,1,Tienda departamental,Monterrey,Aceptada,False,29.74,17.84,False,2020,Motorola,ATT
19513,19514,3927,F,94000,45,804.85,23/01/20,1,Tienda departamental,Tijuana,En proceso,False,0.0,24.15,False,2021,Huawei,ATT
19514,19515,53,F,34000,58,379.25,23/01/20,2,Farmacia,Cancún,Aceptada,False,18.96,11.38,False,2020,Motorola,Telcel
19515,19516,132,F,56000,52,1.0,23/01/20,2,Unknown,Ciudad de México,Aceptada,False,0.0,0.03,False,2021,Samsung,Telcel
19516,19517,337,N,31000,59,644.53,23/01/20,2,Tienda departamental,Monterrey,Rechazada,False,0.0,19.34,False,2020,Huawei,Movistar
19517,19518,826,F,41000,57,1020.16,23/01/20,2,Compra en línea,Cancún,En proceso,False,0.0,30.6,False,2020,Motorola,ATT
19518,19519,977,F,59000,51,418.77,23/01/20,2,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,29.31,False,2020,Motorola,ATT
19519,19520,1096,M,91000,60,768.67,23/01/20,2,Compra en línea,Monterrey,En proceso,False,0.0,23.06,False,2019,Huawei,Telcel
19520,19521,1809,M,57000,62,443.03,23/01/20,2,Supermercado,Tijuana,Aceptada,False,22.15,13.29,False,2019,Apple,Telcel
19521,19522,1999,N,56000,50,506.07,23/01/20,2,Abarrotes,Guadalajara,Aceptada,False,25.3,15.18,False,2020,Samsung,Telcel
19522,19523,2657,F,62000,51,263.16,23/01/20,2,Tienda departamental,Ciudad de México,Aceptada,True,0.0,7.89,False,2020,Samsung,Telcel
19523,19524,2799,M,66000,47,1208.0,23/01/20,2,Compra en línea,Cancún,Aceptada,False,60.4,36.24,False,2021,Samsung,Telcel
19524,19525,2984,F,88000,63,916.07,23/01/20,2,Compra en línea,Guadalajara,Aceptada,False,0.0,27.48,False,2018,Huawei,Telcel
19525,19526,3493,F,50000,50,181.26,23/01/20,2,Farmacia,Monterrey,Aceptada,False,0.0,5.44,False,2016,Samsung,Telcel
19526,19527,3595,M,97000,46,542.43,23/01/20,2,Compra en línea,Ciudad de México,En proceso,False,0.0,16.27,False,2019,Samsung,Telcel
19527,19528,3829,M,63000,56,247.27,23/01/20,2,Farmacia,Guadalajara,Aceptada,False,0.0,7.42,False,2020,Samsung,ATT
19528,19529,34,F,27000,50,224.76,23/01/20,3,Unknown,Ciudad de México,Aceptada,False,0.0,6.74,False,2020,Motorola,Telcel
19529,19530,91,M,82000,41,487.4,23/01/20,3,Tienda departamental,Cancún,Aceptada,True,0.0,14.62,False,2021,Samsung,Telcel
19530,19531,507,F,64000,60,314.99,23/01/20,3,Unknown,Nezahualcóyotl,Aceptada,False,0.0,9.45,False,2020,Apple,Telcel
19531,19532,634,F,30000,43,487.84,23/01/20,3,Compra en línea,Ciudad de México,Aceptada,False,0.0,14.64,False,2017,Apple,Movistar
19532,19533,703,F,78000,38,747.76,23/01/20,3,Tienda departamental,Monterrey,Aceptada,False,37.39,22.43,False,2020,Motorola,ATT
19533,19534,941,M,62000,52,622.79,23/01/20,3,Supermercado,Guadalajara,Aceptada,False,31.14,18.68,False,2019,Huawei,ATT
19534,19535,1076,F,44000,51,688.06,23/01/20,3,Farmacia,Guadalajara,Aceptada,False,34.4,20.64,False,2020,Motorola,ATT
19535,19536,1155,F,41000,41,313.52,23/01/20,3,Compra en línea,Cancún,Aceptada,False,0.0,9.41,False,2021,Samsung,Telcel
19537,19538,1362,M,57000,33,521.65,23/01/20,3,Supermercado,Toluca,Rechazada,False,0.0,15.65,False,2018,Huawei,ATT
19538,19539,1415,F,70000,61,209.7,23/01/20,3,Compra en línea,Guadalajara,Aceptada,False,0.0,6.29,False,2020,Huawei,ATT
19539,19540,1693,M,37000,64,536.49,23/01/20,3,Tienda departamental,Nezahualcóyotl,En proceso,False,0.0,16.09,False,2020,Huawei,ATT
19540,19541,1756,M,89000,63,332.72,23/01/20,3,Unknown,Guadalajara,Rechazada,True,0.0,9.98,False,2016,Samsung,Telcel
19541,19542,1974,M,28000,58,320.79,23/01/20,3,Tienda departamental,Guadalajara,Rechazada,False,0.0,9.62,False,2014,Samsung,Telcel
19542,19543,2083,N,80000,34,425.84,23/01/20,3,Tienda departamental,Monterrey,Aceptada,False,21.29,12.78,False,2020,Samsung,ATT
19543,19544,2306,M,37000,42,901.38,23/01/20,3,Tienda departamental,Monterrey,Aceptada,True,45.07,45.07,False,2018,Motorola,ATT
19544,19545,2348,F,87000,50,1.0,23/01/20,3,Tienda departamental,Guadalajara,Aceptada,False,0.0,0.03,False,2020,Apple,Movistar
19545,19546,2781,M,52000,43,482.27,23/01/20,3,Tienda departamental,Guadalajara,Aceptada,False,24.11,14.47,False,2019,Motorola,Telcel
19546,19547,2909,F,92000,53,512.47,23/01/20,3,Abarrotes,Monterrey,Aceptada,True,0.0,15.37,False,2021,Samsung,Telcel
19547,19548,3382,F,66000,32,475.18,23/01/20,3,Supermercado,Guadalajara,En proceso,False,0.0,14.26,False,2019,Apple,Telcel
19548,19549,3571,F,99000,37,504.41,23/01/20,3,Compra en línea,Monterrey,Aceptada,False,0.0,15.13,True,2015,Motorola,ATT
19549,19550,3588,F,53000,37,872.46,23/01/20,3,Compra en línea,Monterrey,Aceptada,False,0.0,26.17,False,2020,Motorola,Movistar
19550,19551,3807,F,63000,64,97.13,23/01/20,3,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,2.91,False,2019,Motorola,ATT
19551,19552,3861,F,84000,39,292.41,23/01/20,3,Farmacia,Monterrey,Aceptada,False,0.0,8.77,False,2019,Motorola,ATT
19552,19553,494,M,50000,41,1014.2,23/01/20,4,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,30.43,False,2018,Apple,ATT
19553,19554,681,N,33000,33,450.38,23/01/20,4,Unknown,Guadalajara,Aceptada,False,22.52,22.52,False,2013,Samsung,Telcel
19554,19555,746,M,67000,43,799.69,23/01/20,4,Unknown,Nezahualcóyotl,Aceptada,False,0.0,23.99,False,2019,Motorola,Telcel
19555,19556,1040,F,76000,48,657.49,23/01/20,4,Compra en línea,Ciudad de México,Aceptada,False,0.0,19.72,False,2019,Samsung,ATT
19556,19557,1176,N,47000,32,334.17,23/01/20,4,Tienda departamental,Guadalajara,Aceptada,True,0.0,10.03,False,2021,Motorola,Telcel
19557,19558,1947,M,64000,48,743.96,23/01/20,4,Tienda departamental,Monterrey,Aceptada,True,0.0,22.32,False,2021,Motorola,ATT
19558,19559,2280,N,68000,63,994.05,23/01/20,4,Abarrotes,Monterrey,Aceptada,False,0.0,29.82,False,2019,Samsung,Telcel
19559,19560,2393,F,60000,50,1054.87,23/01/20,4,Abarrotes,Monterrey,En proceso,False,0.0,52.74,False,2020,Apple,ATT
19560,19561,2489,M,35000,58,286.86,23/01/20,4,Tienda departamental,Ciudad de México,Aceptada,False,0.0,8.61,False,2021,Samsung,ATT
19561,19562,2730,M,28000,56,851.5,23/01/20,4,Unknown,Monterrey,Aceptada,False,0.0,25.55,False,2017,Huawei,ATT
19562,19563,2876,N,26000,32,727.63,23/01/20,4,Compra en línea,Toluca,Aceptada,False,0.0,21.83,False,2021,Apple,Telcel
19563,19564,2889,F,61000,46,371.43,23/01/20,4,Unknown,Monterrey,Aceptada,False,0.0,11.14,False,2018,Samsung,Telcel
19564,19565,2974,M,26000,57,741.67,23/01/20,4,Tienda departamental,Ciudad de México,Aceptada,False,0.0,22.25,False,2021,Motorola,ATT
19565,19566,3093,F,35000,59,280.88,23/01/20,4,Farmacia,Ciudad de México,Aceptada,False,0.0,19.66,False,2019,Apple,Movistar
19566,19567,3118,M,88000,47,1120.14,23/01/20,4,Tienda departamental,Monterrey,Aceptada,False,0.0,56.01,False,2020,Motorola,ATT
19567,19568,3260,F,30000,63,90.99,23/01/20,4,Supermercado,Tijuana,Aceptada,False,0.0,2.73,False,2018,Apple,Movistar
19568,19569,3311,M,66000,56,1073.07,23/01/20,4,Supermercado,Ciudad de México,En proceso,False,0.0,32.19,False,2017,Apple,ATT
19569,19570,3456,M,53000,59,793.25,23/01/20,4,Compra en línea,Cancún,Aceptada,False,0.0,23.8,False,2016,Motorola,Telcel
19570,19571,3641,F,47000,57,693.24,23/01/20,4,Compra en línea,Guadalajara,Aceptada,False,34.66,20.8,False,2021,Samsung,Movistar
19571,19572,3678,F,87000,58,265.63,23/01/20,4,Farmacia,Monterrey,Aceptada,False,13.28,7.97,False,2021,Huawei,ATT
19572,19573,251,F,45000,63,563.3,23/01/20,5,Unknown,Guadalajara,Aceptada,False,0.0,16.9,False,2022,Huawei,Telcel
19573,19574,433,M,27000,58,716.67,23/01/20,5,Farmacia,Nezahualcóyotl,En proceso,False,0.0,21.5,False,2017,Huawei,Telcel
19574,19575,540,M,78000,59,246.3,23/01/20,5,Supermercado,Ciudad de México,Aceptada,False,0.0,7.39,False,2020,Apple,Telcel
19575,19576,633,M,32000,61,411.1,23/01/20,5,Unknown,Ciudad de México,Aceptada,False,0.0,12.33,True,2018,Samsung,ATT
19576,19577,714,M,49000,44,460.07,23/01/20,5,Compra en línea,Monterrey,Aceptada,False,0.0,23.0,True,2020,Motorola,Telcel
19577,19578,714,M,49000,44,75.75,23/01/20,5,Unknown,Nezahualcóyotl,Rechazada,False,0.0,2.27,False,2020,Motorola,Telcel
19578,19579,732,N,86000,49,371.98,23/01/20,5,Compra en línea,Ciudad de México,Aceptada,True,18.6,11.16,False,2019,Samsung,Telcel
19579,19580,850,N,62000,39,624.46,23/01/20,5,Tienda departamental,Ciudad de México,Aceptada,True,0.0,43.71,True,2020,Samsung,ATT
19580,19581,1101,F,74000,50,181.11,23/01/20,5,Tienda departamental,Guadalajara,En proceso,False,9.06,5.43,False,2020,Apple,Telcel
19581,19582,1181,M,88000,52,305.13,23/01/20,5,Compra en línea,Guadalajara,Aceptada,False,15.26,9.15,False,2020,Motorola,Telcel
19582,19583,1237,F,70000,48,695.8,23/01/20,5,Farmacia,Monterrey,Aceptada,False,0.0,20.87,False,2020,Samsung,Telcel
19583,19584,1394,F,95000,51,840.32,23/01/20,5,Unknown,Toluca,Aceptada,False,0.0,25.21,False,2021,Motorola,Movistar
19584,19585,1592,N,43000,43,716.36,23/01/20,5,Compra en línea,Cancún,Aceptada,True,0.0,35.82,False,2020,Huawei,Telcel
19585,19586,1631,F,70000,50,1.0,23/01/20,5,Unknown,Monterrey,Aceptada,False,0.0,0.03,False,2016,Apple,Movistar
19586,19587,1664,N,31000,33,553.77,23/01/20,5,Farmacia,Ciudad de México,En proceso,False,0.0,27.69,False,2020,Samsung,Movistar
19587,19588,1707,M,80000,52,298.99,23/01/20,5,Farmacia,Tijuana,En proceso,False,0.0,8.97,False,2021,Motorola,Movistar
19588,19589,2084,F,86000,38,615.35,23/01/20,5,Supermercado,Toluca,En proceso,False,0.0,18.46,False,2022,Apple,ATT
19589,19590,2611,N,55000,61,177.08,23/01/20,5,Farmacia,Guadalajara,En proceso,True,0.0,5.31,False,2020,Motorola,Telcel
19590,19591,2779,F,75000,48,1.0,23/01/20,5,Compra en línea,Monterrey,Rechazada,False,0.0,0.03,True,2018,Motorola,Telcel
19591,19592,3275,N,28000,64,533.29,23/01/20,5,Abarrotes,Ciudad de México,Aceptada,False,0.0,16.0,False,2019,Huawei,Telcel
19592,19593,3686,N,65000,51,471.97,23/01/20,5,Farmacia,Cancún,En proceso,False,0.0,14.16,False,2019,Samsung,Movistar
19593,19594,369,M,54000,47,871.94,23/01/20,6,Unknown,Nezahualcóyotl,Aceptada,False,0.0,26.16,False,2020,Huawei,ATT
19594,19595,402,F,90000,55,310.07,23/01/20,6,Tienda departamental,Toluca,En proceso,False,0.0,9.3,False,2021,Motorola,Movistar
19595,19596,476,N,50000,52,586.48,23/01/20,6,Compra en línea,Cancún,Aceptada,False,0.0,17.59,False,2017,Apple,Telcel
19596,19597,556,F,66000,60,883.06,23/01/20,6,Farmacia,Ciudad de México,Aceptada,False,44.15,26.49,False,2021,Huawei,ATT
19597,19598,645,F,57000,43,781.97,23/01/20,6,Farmacia,Guadalajara,Aceptada,False,0.0,23.46,False,2020,Apple,Movistar
19598,19599,704,M,93000,33,787.66,23/01/20,6,Farmacia,Monterrey,Aceptada,False,0.0,23.63,False,2021,Samsung,Telcel
19599,19600,712,N,28000,62,239.27,23/01/20,6,Compra en línea,Monterrey,En proceso,False,0.0,7.18,False,2019,Apple,Movistar
19600,19601,1211,M,39000,53,1.0,23/01/20,6,Compra en línea,Monterrey,En proceso,True,0.0,0.03,False,2019,Motorola,ATT
19601,19602,1328,F,99000,51,487.19,23/01/20,6,Unknown,Monterrey,Aceptada,False,0.0,14.62,False,2019,Apple,ATT
19602,19603,1741,M,92000,53,453.41,23/01/20,6,Supermercado,Nezahualcóyotl,Rechazada,False,0.0,13.6,False,2020,Samsung,Telcel
19603,19604,1816,F,30000,63,435.48,23/01/20,6,Farmacia,Nezahualcóyotl,Aceptada,True,0.0,30.48,True,2017,Motorola,Movistar
19604,19605,1894,M,72000,53,385.64,23/01/20,6,Supermercado,Ciudad de México,Aceptada,False,0.0,11.57,False,2020,Motorola,Telcel
19605,19606,2448,F,53000,57,763.16,23/01/20,6,Tienda departamental,Guadalajara,Aceptada,False,0.0,22.89,True,2016,Samsung,ATT
19606,19607,2526,M,45000,45,191.75,23/01/20,6,Compra en línea,Ciudad de México,Aceptada,True,0.0,9.59,False,2021,Huawei,Telcel
19607,19608,2771,N,58000,62,530.32,23/01/20,6,Compra en línea,Tijuana,Aceptada,False,0.0,15.91,False,2022,Samsung,Movistar
19608,19609,2808,N,36000,39,1.0,23/01/20,6,Tienda departamental,Ciudad de México,Rechazada,False,0.0,0.03,False,2020,Samsung,Telcel
19609,19610,2930,M,50000,33,131.77,23/01/20,6,Farmacia,Guadalajara,Rechazada,False,6.59,3.95,False,2021,Huawei,Movistar
19610,19611,3087,F,82000,58,517.57,23/01/20,6,Farmacia,Ciudad de México,Rechazada,False,0.0,15.53,False,2016,Motorola,Telcel
19611,19612,3129,M,67000,43,836.41,23/01/20,6,Tienda departamental,Monterrey,Aceptada,False,0.0,25.09,False,2019,Samsung,Telcel
19612,19613,3222,F,46000,59,479.71,23/01/20,6,Supermercado,Ciudad de México,Aceptada,False,0.0,14.39,False,2018,Huawei,Telcel
19613,19614,3476,F,58000,33,628.76,23/01/20,6,Supermercado,Ciudad de México,Rechazada,False,0.0,18.86,False,2019,Samsung,Telcel
19614,19615,3530,F,74000,47,540.77,23/01/20,6,Farmacia,Nezahualcóyotl,En proceso,False,0.0,16.22,False,2014,Samsung,Telcel
19615,19616,3669,F,54000,46,444.62,23/01/20,6,Compra en línea,Ciudad de México,Rechazada,False,0.0,13.34,False,2020,Motorola,Telcel
19616,19617,3778,F,44000,36,1.0,23/01/20,6,Farmacia,Toluca,Aceptada,False,0.0,0.03,False,2021,Huawei,ATT
19617,19618,228,F,36000,42,167.61,23/01/20,7,Tienda departamental,Ciudad de México,En proceso,False,0.0,5.03,False,2018,Huawei,Telcel
19618,19619,308,F,39000,35,532.76,23/01/20,7,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,15.98,False,2015,Apple,ATT
19619,19620,543,F,94000,43,774.54,23/01/20,7,Farmacia,Monterrey,Rechazada,False,0.0,23.24,False,2019,Samsung,Telcel
19620,19621,722,M,70000,60,632.15,23/01/20,7,Supermercado,Tijuana,Aceptada,False,0.0,18.96,False,2016,Apple,ATT
19621,19622,977,F,59000,51,347.76,23/01/20,7,Abarrotes,Nezahualcóyotl,Aceptada,False,0.0,10.43,False,2020,Motorola,ATT
19622,19623,1004,F,62000,37,318.22,23/01/20,7,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,9.55,True,2018,Apple,Telcel
19623,19624,1126,M,79000,61,1032.96,23/01/20,7,Abarrotes,Ciudad de México,En proceso,False,0.0,30.99,False,2016,Motorola,Movistar
19624,19625,1286,M,72000,50,198.05,23/01/20,7,Supermercado,Nezahualcóyotl,En proceso,False,9.9,5.94,False,2020,Motorola,Telcel
19625,19626,1328,F,99000,51,545.27,23/01/20,7,Farmacia,Monterrey,Aceptada,False,0.0,16.36,False,2019,Apple,ATT
19626,19627,1489,M,40000,41,960.12,23/01/20,7,Abarrotes,Guadalajara,Aceptada,True,48.01,28.8,False,2019,Samsung,Movistar
19627,19628,1505,M,39000,52,431.5,23/01/20,7,Compra en línea,Guadalajara,En proceso,False,0.0,12.95,False,2020,Samsung,Telcel
19628,19629,1518,F,48000,45,565.52,23/01/20,7,Tienda departamental,Monterrey,Aceptada,False,0.0,16.97,False,2019,Samsung,ATT
19629,19630,1806,M,38000,51,336.66,23/01/20,7,Farmacia,Tijuana,Aceptada,False,0.0,10.1,False,2019,Samsung,ATT
19630,19631,2136,M,90000,50,374.77,23/01/20,7,Tienda departamental,Tijuana,Aceptada,False,0.0,11.24,False,2020,Motorola,Movistar
19631,19632,2235,N,46000,50,838.65,23/01/20,7,Compra en línea,Guadalajara,Aceptada,False,0.0,25.16,False,2020,Huawei,Telcel
19632,19633,2679,F,48000,45,425.76,23/01/20,7,Tienda departamental,Cancún,Aceptada,True,0.0,12.77,False,2021,Apple,Telcel
19633,19634,2932,M,90000,35,1181.87,23/01/20,7,Tienda departamental,Monterrey,En proceso,False,59.09,35.46,False,2018,Apple,ATT
19634,19635,3031,N,76000,51,96.68,23/01/20,7,Compra en línea,Cancún,Rechazada,False,4.83,4.83,False,2017,Huawei,Telcel
19635,19636,3143,M,56000,50,201.96,23/01/20,7,Tienda departamental,Guadalajara,Aceptada,False,10.1,6.06,False,2017,Samsung,Movistar
19636,19637,3369,M,51000,57,689.23,23/01/20,7,Compra en línea,Guadalajara,Aceptada,False,0.0,20.68,False,2020,Samsung,Telcel
19637,19638,3500,M,83000,39,847.08,23/01/20,7,Farmacia,Guadalajara,Aceptada,True,0.0,25.41,True,2016,Apple,ATT
19638,19639,3529,M,25000,32,76.68,23/01/20,7,Compra en línea,Cancún,Aceptada,False,0.0,2.3,False,2019,Apple,ATT
19639,19640,3571,F,99000,37,465.08,23/01/20,7,Tienda departamental,Monterrey,Aceptada,False,0.0,13.95,False,2015,Motorola,ATT
19640,19641,3648,F,83000,51,616.93,23/01/20,7,Abarrotes,Monterrey,Aceptada,False,0.0,18.51,False,2020,Huawei,Telcel
19641,19642,3696,F,40000,37,1211.76,23/01/20,7,Supermercado,Guadalajara,Aceptada,False,0.0,36.35,False,2020,Apple,ATT
19642,19643,3802,F,88000,42,806.32,23/01/20,7,Tienda departamental,Tijuana,Aceptada,False,0.0,24.19,False,2017,Motorola,Telcel
19643,19644,288,F,86000,32,281.05,23/01/20,8,Tienda departamental,Ciudad de México,Aceptada,False,0.0,8.43,True,2016,Huawei,Telcel
19644,19645,297,M,82000,32,833.87,23/01/20,8,Supermercado,Monterrey,En proceso,False,0.0,25.02,False,2019,Apple,ATT
19645,19646,344,M,98000,34,238.69,23/01/20,8,Tienda departamental,Ciudad de México,Aceptada,False,0.0,7.16,False,2018,Motorola,Telcel
19646,19647,422,F,36000,51,677.81,23/01/20,8,Abarrotes,Monterrey,Rechazada,False,0.0,20.33,False,2021,Motorola,Telcel
19647,19648,481,F,98000,32,691.04,23/01/20,8,Abarrotes,Guadalajara,Aceptada,True,0.0,20.73,False,2014,Huawei,ATT
19648,19649,521,M,54000,32,479.79,23/01/20,8,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,14.39,False,2021,Samsung,Telcel
19649,19650,539,M,41000,41,668.8,23/01/20,8,Compra en línea,Ciudad de México,Aceptada,False,33.44,20.06,False,2018,Huawei,ATT
19650,19651,681,N,33000,33,779.2,23/01/20,8,Compra en línea,Tijuana,Rechazada,False,38.96,23.38,False,2013,Samsung,Telcel
19651,19652,764,F,47000,55,615.52,23/01/20,8,Farmacia,Guadalajara,En proceso,False,30.78,18.47,False,2022,Huawei,ATT
19652,19653,821,M,44000,37,1.0,23/01/20,8,Compra en línea,Ciudad de México,Aceptada,False,0.0,0.03,False,2018,Motorola,ATT
19653,19654,861,M,68000,45,485.69,23/01/20,8,Compra en línea,Monterrey,Rechazada,False,0.0,14.57,False,2018,Samsung,Telcel
19654,19655,898,M,99000,51,408.21,23/01/20,8,Compra en línea,Cancún,Aceptada,False,0.0,12.25,False,2019,Samsung,Telcel
19655,19656,1069,M,76000,45,659.57,23/01/20,8,Abarrotes,Guadalajara,En proceso,False,0.0,19.79,False,2020,Huawei,Movistar
19656,19657,1116,M,76000,35,319.09,23/01/20,8,Compra en línea,Toluca,Aceptada,True,0.0,9.57,False,2020,Huawei,Telcel
19657,19658,1188,M,44000,57,812.79,23/01/20,8,Compra en línea,Tijuana,Aceptada,False,0.0,24.38,False,2017,Samsung,ATT
19658,19659,1237,F,70000,48,536.94,23/01/20,8,Supermercado,Monterrey,Aceptada,False,0.0,16.11,False,2020,Samsung,Telcel
19659,19660,1253,M,69000,62,463.99,23/01/20,8,Farmacia,Guadalajara,Aceptada,False,0.0,13.92,False,2019,Apple,Movistar
19660,19661,1271,M,77000,36,381.21,23/01/20,8,Tienda departamental,Cancún,Aceptada,False,0.0,11.44,False,2020,Samsung,ATT
19661,19662,1472,M,72000,56,727.79,23/01/20,8,Tienda departamental,Nezahualcóyotl,En proceso,False,0.0,21.83,False,2015,Samsung,ATT
19662,19663,1631,F,70000,50,324.16,23/01/20,8,Farmacia,Monterrey,Aceptada,False,0.0,9.72,False,2016,Apple,Movistar
19663,19664,1798,F,51000,32,520.35,23/01/20,8,Tienda departamental,Monterrey,En proceso,False,26.02,15.61,False,2017,Motorola,Telcel
19664,19665,1823,F,47000,46,721.75,23/01/20,8,Tienda departamental,Guadalajara,Aceptada,False,36.09,21.65,False,2017,Motorola,Telcel
19665,19666,1941,F,45000,62,475.6,23/01/20,8,Supermercado,Ciudad de México,En proceso,False,0.0,14.27,False,2018,Samsung,Telcel
19666,19667,1958,N,33000,63,831.03,23/01/20,8,Supermercado,Ciudad de México,Aceptada,False,0.0,24.93,False,2014,Samsung,Movistar
19667,19668,1976,F,57000,46,730.69,23/01/20,8,Farmacia,Monterrey,Aceptada,False,0.0,51.15,False,2016,Motorola,Telcel
19668,19669,2250,F,46000,60,602.97,23/01/20,8,Tienda departamental,Nezahualcóyotl,En proceso,False,0.0,18.09,False,2018,Samsung,Movistar
19669,19670,2306,M,37000,42,712.05,23/01/20,8,Unknown,Guadalajara,Aceptada,True,0.0,21.36,False,2018,Motorola,ATT
19670,19671,2412,F,96000,63,72.91,23/01/20,8,Tienda departamental,Monterrey,Aceptada,False,0.0,2.19,False,2015,Motorola,Movistar
19671,19672,2495,F,89000,59,1111.37,23/01/20,8,Tienda departamental,Monterrey,Rechazada,False,55.57,55.57,False,2018,Samsung,ATT
19672,19673,2684,F,72000,32,1176.59,23/01/20,8,Compra en línea,Ciudad de México,Aceptada,True,0.0,35.3,False,2018,Huawei,Movistar
19673,19674,2725,F,43000,49,217.09,23/01/20,8,Tienda departamental,Ciudad de México,Aceptada,True,0.0,6.51,False,2022,Huawei,Telcel
19674,19675,2732,M,48000,47,435.67,23/01/20,8,Supermercado,Ciudad de México,Aceptada,False,0.0,13.07,False,2018,Samsung,Movistar
19675,19676,2750,F,37000,34,165.94,23/01/20,8,Abarrotes,Guadalajara,Aceptada,False,0.0,4.98,False,2018,Huawei,Movistar
19676,19677,2760,F,85000,38,573.62,23/01/20,8,Compra en línea,Toluca,Aceptada,False,28.68,17.21,False,2019,Huawei,Telcel
19677,19678,2763,M,67000,43,361.55,23/01/20,8,Abarrotes,Toluca,Aceptada,False,0.0,10.85,False,2017,Samsung,Telcel
19678,19679,2763,M,67000,43,427.99,23/01/20,8,Supermercado,Toluca,Aceptada,False,0.0,12.84,False,2017,Samsung,Telcel
19679,19680,2809,M,66000,61,693.58,23/01/20,8,Farmacia,Monterrey,Aceptada,True,0.0,20.81,False,2020,Samsung,Telcel
19680,19681,3100,M,62000,58,490.58,23/01/20,8,Unknown,Guadalajara,En proceso,False,0.0,14.72,False,2019,Apple,ATT
19681,19682,3155,M,62000,54,326.96,23/01/20,8,Supermercado,Monterrey,Aceptada,False,0.0,9.81,False,2019,Samsung,Telcel
19682,19683,3203,M,61000,58,500.78,23/01/20,8,Compra en línea,Nezahualcóyotl,En proceso,False,0.0,15.02,False,2016,Samsung,Telcel
19683,19684,3598,F,52000,32,873.2,23/01/20,8,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,26.2,False,2018,Samsung,ATT
19684,19685,3662,M,86000,49,1023.72,23/01/20,8,Compra en línea,Toluca,Aceptada,False,0.0,30.71,False,2020,Huawei,Movistar
19686,19687,3685,F,88000,55,527.07,23/01/20,8,Tienda departamental,Tijuana,En proceso,False,26.35,15.81,False,2018,Samsung,Telcel
19687,19688,3804,N,59000,56,160.39,23/01/20,8,Farmacia,Toluca,Aceptada,False,0.0,4.81,False,2018,Apple,Telcel
19688,19689,3891,M,41000,52,484.8,23/01/20,8,Compra en línea,Ciudad de México,En proceso,False,0.0,14.54,False,2017,Apple,Telcel
19689,19690,3942,M,85000,62,311.58,23/01/20,8,Compra en línea,Tijuana,Aceptada,False,15.58,9.35,False,2021,Apple,ATT
